R_N2,R_O2,R_O2,E1,E2
2.279129e+00,4.913289e+00,5.245620e+00,1.649830e+01,-1.299920e+01
2.302189e+00,5.291231e+00,5.416571e+00,1.863670e+01,-1.147680e+01
2.340329e+00,5.669177e+00,5.588685e+00,2.361240e+01,-6.994100e+00
2.392829e+00,6.047124e+00,5.761856e+00,3.151330e+01,4.779000e-01
2.458768e+00,6.425071e+00,5.935991e+00,4.241810e+01,1.096640e+01
2.537098e+00,6.803013e+00,6.111005e+00,5.615530e+01,2.430030e+01
2.626713e+00,7.180960e+00,6.286830e+00,7.227660e+01,4.003790e+01
2.726499e+00,7.558907e+00,6.463397e+00,9.009670e+01,5.749740e+01
2.916409e+00,1.511782e+00,3.972128e+00,4.540385e+02,4.469535e+02
2.864034e+00,1.700753e+00,4.047727e+00,2.215062e+02,2.155040e+02
2.813858e+00,1.889724e+00,4.124104e+00,1.120818e+02,1.073572e+02
2.765999e+00,2.078700e+00,4.201220e+00,6.730320e+01,6.478110e+01
2.720582e+00,2.267671e+00,4.279030e+00,5.536480e+01,5.307880e+01
2.677730e+00,2.456642e+00,4.357500e+00,5.468540e+01,5.382520e+01
2.637567e+00,2.645618e+00,4.436597e+00,5.773900e+01,5.785860e+01
2.600219e+00,2.834589e+00,4.516282e+00,6.624220e+01,6.239380e+01
2.565809e+00,3.023560e+00,4.596529e+00,6.941970e+01,6.157460e+01
2.534455e+00,3.212536e+00,4.677310e+00,6.918070e+01,5.644290e+01
2.506274e+00,3.401506e+00,4.758594e+00,6.533800e+01,4.777730e+01
2.481373e+00,3.590477e+00,4.840356e+00,5.970300e+01,3.734850e+01
2.459851e+00,3.779453e+00,4.922577e+00,5.349760e+01,2.793040e+01
2.427292e+00,4.157395e+00,5.088292e+00,4.332880e+01,1.424600e+01
2.409159e+00,4.535342e+00,5.255580e+00,3.727730e+01,7.874600e+00
2.405778e+00,4.913289e+00,5.424291e+00,3.506460e+01,4.836400e+00
2.417211e+00,5.291231e+00,5.594296e+00,3.610010e+01,5.351900e+00
2.443251e+00,5.669177e+00,5.765484e+00,4.005670e+01,8.910800e+00
2.483437e+00,6.047124e+00,5.937752e+00,4.678990e+01,1.529790e+01
2.537099e+00,6.425071e+00,6.111007e+00,5.619150e+01,2.437980e+01
2.603401e+00,6.803013e+00,6.285165e+00,6.807970e+01,3.595220e+01
2.681407e+00,7.180960e+00,6.460158e+00,8.209520e+01,4.965630e+01
2.770130e+00,7.558907e+00,6.635919e+00,9.770850e+01,6.496230e+01
3.102374e+00,1.511782e+00,4.159460e+00,4.466161e+02,4.396414e+02
3.049053e+00,1.700753e+00,4.234696e+00,2.181188e+02,2.127450e+02
2.997762e+00,1.889724e+00,4.310689e+00,1.132020e+02,1.084237e+02
2.948606e+00,2.078700e+00,4.387403e+00,7.129820e+01,6.884340e+01
2.901697e+00,2.267671e+00,4.464797e+00,6.121280e+01,5.934430e+01
2.857143e+00,2.456642e+00,4.542837e+00,6.582360e+01,6.419520e+01
2.815055e+00,2.645618e+00,4.621493e+00,7.561710e+01,7.338210e+01
2.775548e+00,2.834589e+00,4.700731e+00,8.497260e+01,8.088550e+01
2.738732e+00,3.023560e+00,4.780522e+00,9.041440e+01,8.157510e+01
2.704716e+00,3.212536e+00,4.860843e+00,9.241700e+01,7.959150e+01
2.673608e+00,3.401506e+00,4.941663e+00,9.125730e+01,7.321090e+01
2.645512e+00,3.590477e+00,5.022959e+00,8.704910e+01,6.407630e+01
2.620522e+00,3.779453e+00,5.104712e+00,8.116990e+01,5.477340e+01
2.580216e+00,4.157395e+00,5.269491e+00,6.998920e+01,3.998620e+01
2.553294e+00,4.535342e+00,5.435848e+00,6.212500e+01,3.201250e+01
2.540183e+00,4.913289e+00,5.603638e+00,5.819790e+01,2.732260e+01
2.541096e+00,5.291231e+00,5.772736e+00,5.755910e+01,2.623190e+01
2.556019e+00,5.669177e+00,5.943033e+00,5.984670e+01,2.819830e+01
2.584708e+00,6.047124e+00,6.114428e+00,6.483010e+01,3.291180e+01
2.626713e+00,6.425071e+00,6.286831e+00,7.232250e+01,4.015580e+01
2.681407e+00,6.803013e+00,6.460158e+00,8.210580e+01,4.969610e+01
2.748034e+00,7.180960e+00,6.634342e+00,9.387080e+01,6.121000e+01
2.825750e+00,7.558907e+00,6.809314e+00,1.071836e+02,7.425840e+01
3.288682e+00,1.511782e+00,4.346934e+00,4.446629e+02,4.318629e+02
3.234529e+00,1.700753e+00,4.421835e+00,2.135012e+02,2.037684e+02
3.182260e+00,1.889724e+00,4.497473e+00,1.108560e+02,1.014119e+02
3.131969e+00,2.078700e+00,4.573815e+00,7.242220e+01,6.332530e+01
3.083755e+00,2.267671e+00,4.650821e+00,6.612280e+01,5.722280e+01
3.037715e+00,2.456642e+00,4.728462e+00,7.463430e+01,6.543170e+01
2.993949e+00,2.645618e+00,4.806707e+00,8.583070e+01,7.753630e+01
2.952560e+00,2.834589e+00,4.885525e+00,1.001404e+02,9.292710e+01
2.913648e+00,3.023560e+00,4.964890e+00,1.095749e+02,1.000618e+02
2.877313e+00,3.212536e+00,5.044778e+00,1.139745e+02,1.013609e+02
2.843655e+00,3.401506e+00,5.125160e+00,1.150302e+02,9.831730e+01
2.812770e+00,3.590477e+00,5.206016e+00,1.129997e+02,9.157350e+01
2.784749e+00,3.779453e+00,5.287327e+00,1.084039e+02,8.324750e+01
2.737646e+00,4.157395e+00,5.451218e+00,9.742810e+01,6.836610e+01
2.702961e+00,4.535342e+00,5.616688e+00,8.882440e+01,5.813100e+01
2.681178e+00,4.913289e+00,5.783598e+00,8.346320e+01,5.203350e+01
2.672611e+00,5.291231e+00,5.951826e+00,8.117290e+01,4.933780e+01
2.677389e+00,5.669177e+00,6.121266e+00,8.166310e+01,4.956100e+01
2.695439e+00,6.047124e+00,6.291819e+00,8.471410e+01,5.240090e+01
2.726498e+00,6.425071e+00,6.463397e+00,9.013870e+01,5.763120e+01
2.770129e+00,6.803013e+00,6.635917e+00,9.771880e+01,6.502020e+01
2.825750e+00,7.180960e+00,6.809314e+00,1.071841e+02,7.427740e+01
4.223775e+00,1.511782e+00,5.285904e+00,4.400933e+02,4.280692e+02
4.166625e+00,1.700753e+00,5.359461e+00,2.161995e+02,1.986351e+02
4.110853e+00,1.889724e+00,5.433666e+00,1.155291e+02,9.506630e+01
4.056514e+00,2.078700e+00,5.508493e+00,8.125440e+01,5.913580e+01
4.003669e+00,2.267671e+00,5.583915e+00,8.090030e+01,5.778240e+01
3.952377e+00,2.456642e+00,5.659909e+00,9.613830e+01,7.249230e+01
3.902696e+00,2.645618e+00,5.736455e+00,1.169156e+02,9.303950e+01
3.854694e+00,2.834589e+00,5.813527e+00,1.379907e+02,1.138789e+02
3.808431e+00,3.023560e+00,5.891105e+00,1.554830e+02,1.310637e+02
3.763970e+00,3.212536e+00,5.969174e+00,1.709846e+02,1.451420e+02
3.721379e+00,3.401506e+00,6.047708e+00,1.875964e+02,1.594675e+02
3.680721e+00,3.590477e+00,6.126693e+00,1.935264e+02,1.631434e+02
3.642060e+00,3.779453e+00,6.206114e+00,1.971153e+02,1.642454e+02
3.570989e+00,4.157395e+00,6.366185e+00,1.984814e+02,1.619880e+02
3.821633e+00,1.039350e+01,9.167650e+00,2.110854e+02,1.656308e+02
4.072084e+00,1.133835e+01,9.609141e+00,2.196880e+02,1.711276e+02
5.162427e+00,1.511782e+00,6.226657e+00,4.527674e+02,4.333094e+02
5.103419e+00,1.700753e+00,6.299251e+00,2.208115e+02,1.974249e+02
5.045491e+00,1.889724e+00,6.372418e+00,1.162783e+02,9.090430e+01
4.988679e+00,2.078700e+00,6.446142e+00,8.037690e+01,5.353450e+01
4.933024e+00,2.267671e+00,6.520400e+00,7.963840e+01,5.160600e+01
4.878563e+00,2.456642e+00,6.595175e+00,9.535820e+01,6.640900e+01
4.825337e+00,2.645618e+00,6.670452e+00,1.173192e+02,8.766230e+01
4.773390e+00,2.834589e+00,6.746211e+00,1.401591e+02,1.097695e+02
4.722761e+00,3.023560e+00,6.822437e+00,1.612280e+02,1.296445e+02
4.673494e+00,3.212536e+00,6.899117e+00,1.793061e+02,1.456214e+02
4.625633e+00,3.401506e+00,6.976232e+00,1.935314e+02,1.570202e+02
4.579221e+00,3.590477e+00,7.053769e+00,2.099662e+02,1.691194e+02
4.030473e+00,7.180960e+00,8.591714e+00,2.316101e+02,1.832694e+02
4.015265e+00,7.558907e+00,8.759301e+00,2.315726e+02,1.833851e+02
4.016083e+00,8.503766e+00,9.181899e+00,2.315917e+02,1.833748e+02
4.072085e+00,9.448631e+00,9.609142e+00,2.317169e+02,1.828934e+02
4.181054e+00,1.039350e+01,1.004043e+01,2.317420e+02,1.819156e+02
4.339001e+00,1.133835e+01,1.047527e+01,2.314498e+02,1.805213e+02
7.044715e+00,1.511782e+00,8.111030e+00,4.600056e+02,4.361187e+02
6.983533e+00,1.700753e+00,8.182336e+00,2.228810e+02,1.974666e+02
6.923100e+00,1.889724e+00,8.254107e+00,1.166864e+02,8.990520e+01
6.863434e+00,2.078700e+00,8.326334e+00,8.007780e+01,5.199240e+01
6.804559e+00,2.267671e+00,8.399001e+00,7.900590e+01,4.973210e+01
6.746494e+00,2.456642e+00,8.472098e+00,9.459300e+01,6.433070e+01
6.689257e+00,2.645618e+00,8.545617e+00,1.165607e+02,8.548340e+01
6.632874e+00,2.834589e+00,8.619542e+00,1.395852e+02,1.076323e+02
6.577365e+00,3.023560e+00,8.693866e+00,1.608791e+02,1.275917e+02
6.522751e+00,3.212536e+00,8.768579e+00,1.792424e+02,1.436651e+02
6.469058e+00,3.401506e+00,8.843669e+00,1.938245e+02,1.552296e+02
6.416306e+00,3.590477e+00,8.919128e+00,2.051995e+02,1.627157e+02
6.364519e+00,3.779453e+00,8.994949e+00,2.131042e+02,1.671544e+02
5.625539e+00,7.180960e+00,1.041204e+01,2.293247e+02,1.756727e+02
5.569498e+00,7.558907e+00,1.057465e+01,2.294558e+02,1.758029e+02
5.455577e+00,8.503766e+00,1.098489e+01,2.297880e+02,1.761381e+02
5.380865e+00,9.448631e+00,1.139994e+01,2.300523e+02,1.764079e+02
5.347007e+00,1.039350e+01,1.181930e+01,2.301867e+02,1.765447e+02
5.354777e+00,1.133835e+01,1.224253e+01,2.301598e+02,1.765142e+02
2.482446e+00,1.511782e+00,1.456824e+00,1.316722e+03,1.339564e+03
2.562580e+00,1.700753e+00,1.421828e+00,1.098825e+03,1.120091e+03
2.643662e+00,1.889724e+00,1.392375e+00,1.006678e+03,1.025334e+03
2.725610e+00,2.078700e+00,1.368822e+00,9.752387e+02,9.907741e+02
2.808344e+00,2.267671e+00,1.351480e+00,9.669917e+02,9.787765e+02
2.891798e+00,2.456642e+00,1.340589e+00,9.601835e+02,9.679833e+02
2.975914e+00,2.645618e+00,1.336306e+00,9.417326e+02,9.477371e+02
3.060633e+00,2.834589e+00,1.338694e+00,9.188551e+02,9.110870e+02
3.145908e+00,3.023560e+00,1.347719e+00,8.725316e+02,8.631257e+02
3.231698e+00,3.212536e+00,1.363249e+00,8.138686e+02,8.031820e+02
3.317959e+00,3.401506e+00,1.385064e+00,7.323338e+02,7.340873e+02
3.404656e+00,3.590477e+00,1.412874e+00,6.452441e+02,6.471778e+02
3.491759e+00,3.779453e+00,1.446334e+00,5.573851e+02,5.535025e+02
3.667058e+00,4.157395e+00,1.528652e+00,4.037861e+02,3.998056e+02
3.843656e+00,4.535342e+00,1.628834e+00,2.833742e+02,2.667950e+02
4.021379e+00,4.913289e+00,1.743801e+00,1.788350e+02,1.723377e+02
4.200082e+00,5.291231e+00,1.870829e+00,1.241513e+02,1.109259e+02
4.379649e+00,5.669177e+00,2.007632e+00,9.178760e+01,7.456020e+01
4.559977e+00,6.047124e+00,2.152346e+00,8.062220e+01,5.791900e+01
4.740978e+00,6.425071e+00,2.303481e+00,8.718110e+01,5.837340e+01
4.922576e+00,6.803013e+00,2.459851e+00,9.904620e+01,6.929350e+01
5.104712e+00,7.180960e+00,2.620523e+00,1.162435e+02,8.567560e+01
5.287328e+00,7.558907e+00,2.784750e+00,1.353578e+02,1.039813e+02
5.745662e+00,8.503766e+00,3.207260e+00,1.793027e+02,1.439431e+02
6.206113e+00,9.448631e+00,3.642060e+00,2.077166e+02,1.642809e+02
6.668241e+00,1.039350e+01,4.085225e+00,2.206958e+02,1.703428e+02
2.667297e+00,1.511782e+00,1.634089e+00,9.866474e+02,9.889411e+02
2.746635e+00,1.700753e+00,1.595073e+00,7.559394e+02,7.580099e+02
2.826904e+00,1.889724e+00,1.560807e+00,6.532174e+02,6.477434e+02
2.908030e+00,2.078700e+00,1.531612e+00,6.080958e+02,6.034227e+02
2.989939e+00,2.267671e+00,1.507782e+00,5.936836e+02,5.897924e+02
3.072570e+00,2.456642e+00,1.489576e+00,5.897915e+02,5.867007e+02
3.155868e+00,2.645618e+00,1.477200e+00,5.861683e+02,5.836860e+02
3.239779e+00,2.834589e+00,1.470802e+00,5.757533e+02,5.738833e+02
3.324257e+00,3.023560e+00,1.470460e+00,5.609296e+02,5.585042e+02
3.409262e+00,3.212536e+00,1.476178e+00,5.368700e+02,5.230536e+02
3.494752e+00,3.401506e+00,1.487886e+00,5.000336e+02,4.846314e+02
3.580695e+00,3.590477e+00,1.505445e+00,4.593481e+02,4.429774e+02
3.667060e+00,3.779453e+00,1.528653e+00,4.160769e+02,3.991626e+02
3.840933e+00,4.157395e+00,1.590967e+00,3.278368e+02,3.102799e+02
4.016173e+00,4.535342e+00,1.672421e+00,2.409461e+02,2.336426e+02
4.192606e+00,4.913289e+00,1.770377e+00,1.644384e+02,1.563554e+02
4.370085e+00,5.291231e+00,1.882257e+00,1.150619e+02,1.026364e+02
4.548493e+00,5.669177e+00,2.005735e+00,8.648850e+01,7.057470e+01
4.727722e+00,6.047124e+00,2.138803e+00,8.376010e+01,5.596280e+01
4.907682e+00,6.425071e+00,2.279782e+00,8.430400e+01,5.548460e+01
5.088293e+00,6.803013e+00,2.427292e+00,9.471760e+01,6.499830e+01
5.269493e+00,7.180960e+00,2.580216e+00,1.107511e+02,8.025010e+01
5.451221e+00,7.558907e+00,2.737646e+00,1.292190e+02,9.797610e+01
5.907526e+00,8.503766e+00,3.146448e+00,1.735919e+02,1.390296e+02
6.366186e+00,9.448631e+00,3.570989e+00,2.042345e+02,1.621305e+02
6.826725e+00,1.039350e+01,4.006267e+00,2.191615e+02,1.697510e+02
2.852688e+00,1.511782e+00,1.813721e+00,7.835499e+02,7.833684e+02
2.931315e+00,1.700753e+00,1.771536e+00,5.477667e+02,5.485790e+02
3.010854e+00,1.889724e+00,1.733480e+00,4.318335e+02,4.315648e+02
3.091237e+00,2.078700e+00,1.699828e+00,3.802695e+02,3.793729e+02
3.172396e+00,2.267671e+00,1.670850e+00,3.621563e+02,3.608713e+02
3.254273e+00,2.456642e+00,1.646789e+00,3.572126e+02,3.577157e+02
3.336820e+00,2.645618e+00,1.627866e+00,3.581909e+02,3.585279e+02
3.419982e+00,2.834589e+00,1.614260e+00,3.591500e+02,3.585951e+02
3.503719e+00,3.023560e+00,1.606106e+00,3.528183e+02,3.472333e+02
3.587992e+00,3.212536e+00,1.603488e+00,3.394650e+02,3.322697e+02
3.672759e+00,3.401506e+00,1.606433e+00,3.267877e+02,3.154939e+02
3.757991e+00,3.590477e+00,1.614910e+00,3.076651e+02,2.984260e+02
3.843657e+00,3.779453e+00,1.628834e+00,2.880546e+02,2.774015e+02
4.016172e+00,4.157395e+00,1.672421e+00,2.421814e+02,2.279638e+02
4.190110e+00,4.535342e+00,1.735600e+00,1.916458e+02,1.736838e+02
4.365298e+00,4.913289e+00,1.816328e+00,1.447001e+02,1.236658e+02
4.541589e+00,5.291231e+00,1.912381e+00,1.083835e+02,8.491630e+01
4.718863e+00,5.669177e+00,2.021579e+00,8.587890e+01,6.048400e+01
4.897013e+00,6.047124e+00,2.141911e+00,7.697900e+01,5.002440e+01
5.075946e+00,6.425071e+00,2.271609e+00,7.939520e+01,5.115110e+01
5.255579e+00,6.803013e+00,2.409159e+00,8.997940e+01,6.067050e+01
5.435848e+00,7.180960e+00,2.553294e+00,1.070498e+02,7.658520e+01
5.616690e+00,7.558907e+00,2.702962e+00,1.246434e+02,9.348730e+01
6.070956e+00,8.503766e+00,3.095993e+00,1.685937e+02,1.346100e+02
6.527805e+00,9.448631e+00,3.508667e+00,2.008059e+02,1.598902e+02
6.986726e+00,1.039350e+01,3.934806e+00,2.175223e+02,1.690704e+02
3.038520e+00,1.511782e+00,1.995079e+00,6.617981e+02,6.607165e+02
3.116510e+00,1.700753e+00,1.950345e+00,4.240341e+02,4.244776e+02
3.195391e+00,1.889724e+00,1.909242e+00,3.071611e+02,3.074330e+02
3.275100e+00,2.078700e+00,1.872009e+00,2.515303e+02,2.508091e+02
3.355574e+00,2.267671e+00,1.838883e+00,2.304627e+02,2.288937e+02
3.436761e+00,2.456642e+00,1.810087e+00,2.248547e+02,2.243471e+02
3.518615e+00,2.645618e+00,1.785832e+00,2.264272e+02,2.258238e+02
3.601085e+00,2.834589e+00,1.766304e+00,2.288008e+02,2.250752e+02
3.684132e+00,3.023560e+00,1.751663e+00,2.224879e+02,2.151535e+02
3.767721e+00,3.212536e+00,1.742030e+00,2.167129e+02,2.072924e+02
3.851811e+00,3.401506e+00,1.737490e+00,2.097702e+02,1.993212e+02
3.936373e+00,3.590477e+00,1.738082e+00,2.023095e+02,1.906899e+02
4.021379e+00,3.779453e+00,1.743801e+00,1.938805e+02,1.808426e+02
4.192605e+00,4.157395e+00,1.770376e+00,1.727605e+02,1.562986e+02
4.365297e+00,4.535342e+00,1.816327e+00,1.479426e+02,1.265808e+02
4.539287e+00,4.913289e+00,1.880234e+00,1.201934e+02,9.689280e+01
4.714428e+00,5.291231e+00,1.960340e+00,9.712990e+01,7.224480e+01
4.890601e+00,5.669177e+00,2.054753e+00,8.222060e+01,5.596700e+01
5.067696e+00,6.047124e+00,2.161599e+00,7.662930e+01,4.916690e+01
5.245621e+00,6.425071e+00,2.279130e+00,7.965840e+01,5.112840e+01
5.424290e+00,6.803013e+00,2.405778e+00,8.949910e+01,6.004390e+01
5.603638e+00,7.180960e+00,2.540183e+00,1.051094e+02,7.464090e+01
5.783599e+00,7.558907e+00,2.681178e+00,1.217106e+02,9.059700e+01
6.235831e+00,8.503766e+00,3.056409e+00,1.645106e+02,1.309265e+02
6.690857e+00,9.448631e+00,3.455568e+00,1.975890e+02,1.576858e+02
7.148142e+00,1.039350e+01,3.871259e+00,2.158348e+02,1.683192e+02
3.224717e+00,1.511782e+00,2.177732e+00,5.937386e+02,5.913099e+02
3.302133e+00,1.700753e+00,2.130909e+00,3.555473e+02,3.544543e+02
3.380417e+00,1.889724e+00,2.087314e+00,2.408727e+02,2.382443e+02
3.459513e+00,2.078700e+00,2.047155e+00,1.833058e+02,1.809593e+02
3.539361e+00,2.267671e+00,2.010637e+00,1.598035e+02,1.568559e+02
3.619915e+00,2.456642e+00,1.977963e+00,1.537514e+02,1.503726e+02
3.701129e+00,2.645618e+00,1.949324e+00,1.553188e+02,1.514085e+02
3.782958e+00,2.834589e+00,1.924903e+00,1.578160e+02,1.490823e+02
3.865364e+00,3.023560e+00,1.904860e+00,1.521427e+02,1.412638e+02
3.948314e+00,3.212536e+00,1.889335e+00,1.467642e+02,1.341017e+02
4.031769e+00,3.401506e+00,1.878440e+00,1.421556e+02,1.277754e+02
4.115701e+00,3.590477e+00,1.872256e+00,1.381822e+02,1.219869e+02
4.200084e+00,3.779453e+00,1.870830e+00,1.343030e+02,1.162734e+02
4.370086e+00,4.157395e+00,1.882257e+00,1.248277e+02,1.036907e+02
4.541589e+00,4.535342e+00,1.912381e+00,1.130230e+02,8.924400e+01
4.714429e+00,4.913289e+00,1.960341e+00,9.885200e+01,7.379820e+01
4.888461e+00,5.291231e+00,2.024867e+00,8.653340e+01,6.042900e+01
5.063566e+00,5.669177e+00,2.104438e+00,7.868950e+01,5.161530e+01
5.239635e+00,6.047124e+00,2.197421e+00,7.679130e+01,4.879300e+01
5.416573e+00,6.425071e+00,2.302190e+00,8.101860e+01,5.215550e+01
5.594297e+00,6.803013e+00,2.417211e+00,9.054980e+01,6.090120e+01
5.772737e+00,7.180960e+00,2.541097e+00,1.048956e+02,7.437610e+01
5.951828e+00,7.558907e+00,2.672612e+00,1.204542e+02,8.933770e+01
6.402037e+00,8.503766e+00,3.028121e+00,1.615035e+02,1.281744e+02
6.855240e+00,9.448631e+00,3.412122e+00,1.947457e+02,1.556605e+02
7.310878e+00,1.039350e+01,3.816021e+00,2.141709e+02,1.675306e+02
3.411220e+00,1.511782e+00,2.361380e+00,5.524559e+02,5.484701e+02
3.488116e+00,1.700753e+00,2.312816e+00,3.183192e+02,3.151333e+02
3.565858e+00,1.889724e+00,2.267152e+00,2.045414e+02,2.004092e+02
3.644393e+00,2.078700e+00,2.224564e+00,1.501064e+02,1.461228e+02
3.723668e+00,2.267671e+00,2.185236e+00,1.259311e+02,1.211288e+02
3.803637e+00,2.456642e+00,2.149344e+00,1.194196e+02,1.143011e+02
3.884261e+00,2.645618e+00,2.117063e+00,1.212243e+02,1.161963e+02
3.965495e+00,2.834589e+00,2.088562e+00,1.261473e+02,1.161102e+02
4.047304e+00,3.023560e+00,2.063996e+00,1.203007e+02,1.081531e+02
4.129656e+00,3.212536e+00,2.043508e+00,1.144472e+02,1.000870e+02
4.212516e+00,3.401506e+00,2.027221e+00,1.093839e+02,9.279720e+01
4.295856e+00,3.590477e+00,2.015237e+00,1.053541e+02,8.660350e+01
4.379650e+00,3.779453e+00,2.007632e+00,1.020732e+02,8.139830e+01
4.548492e+00,4.157395e+00,2.005735e+00,9.631740e+01,7.286260e+01
4.718864e+00,4.535342e+00,2.021579e+00,9.087140e+01,6.541950e+01
4.890602e+00,4.913289e+00,2.054753e+00,8.466540e+01,5.827440e+01
5.063565e+00,5.291231e+00,2.104438e+00,7.957360e+01,5.243660e+01
5.237637e+00,5.669177e+00,2.169500e+00,7.707690e+01,4.923510e+01
5.412709e+00,6.047124e+00,2.248605e+00,7.832370e+01,4.977920e+01
5.588687e+00,6.425071e+00,2.340330e+00,8.377320e+01,5.454040e+01
5.765484e+00,6.803013e+00,2.443251e+00,9.317190e+01,6.328620e+01
5.943034e+00,7.180960e+00,2.556019e+00,1.063957e+02,7.577570e+01
6.121267e+00,7.558907e+00,2.677389e+00,1.208790e+02,8.971220e+01
6.569474e+00,8.503766e+00,3.011448e+00,1.596873e+02,1.264933e+02
7.020861e+00,9.448631e+00,3.378701e+00,1.924255e+02,1.539572e+02
7.474849e+00,1.039350e+01,3.769457e+00,2.126122e+02,1.667508e+02
3.597980e+00,1.511782e+00,2.545807e+00,5.243848e+02,5.193732e+02
3.674404e+00,1.700753e+00,2.495774e+00,2.961052e+02,2.908415e+02
3.751651e+00,1.889724e+00,2.448366e+00,1.852906e+02,1.805087e+02
3.829673e+00,2.078700e+00,2.403737e+00,1.340810e+02,1.291829e+02
3.908420e+00,2.267671e+00,2.362048e+00,1.118144e+02,1.056623e+02
3.987851e+00,2.456642e+00,2.323455e+00,1.055041e+02,1.026052e+02
4.067927e+00,2.645618e+00,2.288115e+00,1.077012e+02,1.047446e+02
4.148608e+00,2.834589e+00,2.256181e+00,1.142964e+02,1.095674e+02
4.229860e+00,3.023560e+00,2.227800e+00,1.129613e+02,9.956520e+01
4.311654e+00,3.212536e+00,2.203107e+00,1.068601e+02,9.119630e+01
4.393955e+00,3.401506e+00,2.182231e+00,1.009198e+02,8.269910e+01
4.476738e+00,3.590477e+00,2.165280e+00,9.700220e+01,7.585570e+01
4.559977e+00,3.779453e+00,2.152346e+00,9.248810e+01,6.944740e+01
4.727720e+00,4.157395e+00,2.138803e+00,8.602640e+01,6.060010e+01
4.897013e+00,4.535342e+00,2.141911e+00,8.192800e+01,5.522210e+01
5.067696e+00,4.913289e+00,2.161599e+00,7.928320e+01,5.181500e+01
5.239633e+00,5.291231e+00,2.197420e+00,7.805610e+01,5.002120e+01
5.412708e+00,5.669177e+00,2.248605e+00,7.877400e+01,5.021570e+01
5.586814e+00,6.047124e+00,2.314134e+00,8.206570e+01,5.297660e+01
5.761857e+00,6.425071e+00,2.392829e+00,8.831140e+01,5.868330e+01
5.937751e+00,6.803013e+00,2.483437e+00,9.748100e+01,6.732060e+01
6.114428e+00,7.180960e+00,2.584708e+00,1.096162e+02,7.884640e+01
6.291820e+00,7.558907e+00,2.695440e+00,1.229688e+02,9.170220e+01
6.738051e+00,8.503766e+00,3.006584e+00,1.591289e+02,1.259637e+02
7.187634e+00,9.448631e+00,3.355606e+00,1.907533e+02,1.527015e+02
7.639974e+00,1.039350e+01,3.731892e+00,2.112429e+02,1.660345e+02
3.784960e+00,1.511782e+00,2.730856e+00,5.033596e+02,4.971168e+02
3.860953e+00,1.700753e+00,2.679567e+00,2.809993e+02,2.744073e+02
3.937747e+00,1.889724e+00,2.630672e+00,1.750893e+02,1.691585e+02
4.015297e+00,2.078700e+00,2.584307e+00,1.283241e+02,1.220085e+02
4.093557e+00,2.267671e+00,2.540612e+00,1.091020e+02,1.035363e+02
4.172490e+00,2.456642e+00,2.499726e+00,1.026933e+02,9.686140e+01
4.252058e+00,2.645618e+00,2.461788e+00,1.045732e+02,9.810500e+01
4.332224e+00,2.834589e+00,2.426939e+00,1.106670e+02,1.029658e+02
4.412957e+00,3.023560e+00,2.395313e+00,1.190330e+02,1.046192e+02
4.494228e+00,3.212536e+00,2.367037e+00,1.135251e+02,9.722440e+01
4.576005e+00,3.401506e+00,2.342234e+00,1.073019e+02,8.825360e+01
4.658262e+00,3.590477e+00,2.321016e+00,1.012980e+02,7.960000e+01
4.740978e+00,3.779453e+00,2.303480e+00,9.602650e+01,7.224710e+01
4.907680e+00,4.157395e+00,2.279781e+00,8.834380e+01,6.199610e+01
5.075945e+00,4.535342e+00,2.271608e+00,8.417040e+01,5.761890e+01
5.245620e+00,4.913289e+00,2.279129e+00,8.230100e+01,5.391960e+01
5.416571e+00,5.291231e+00,2.302189e+00,8.240010e+01,5.356880e+01
5.588685e+00,5.669177e+00,2.340329e+00,8.441930e+01,5.519470e+01
5.761856e+00,6.047124e+00,2.392829e+00,8.853810e+01,5.891540e+01
5.935991e+00,6.425071e+00,2.458768e+00,9.492810e+01,6.489010e+01
6.111005e+00,6.803013e+00,2.537098e+00,1.035793e+02,7.311420e+01
6.286830e+00,7.180960e+00,2.626713e+00,1.145511e+02,8.358420e+01
6.463397e+00,7.558907e+00,2.726499e+00,1.266810e+02,9.526220e+01
6.907683e+00,8.503766e+00,3.013584e+00,1.598463e+02,1.266070e+02
7.355480e+00,9.448631e+00,3.343049e+00,1.898190e+02,1.519878e+02
7.806182e+00,1.039350e+01,3.703600e+00,2.101422e+02,1.654382e+02
3.972128e+00,1.511782e+00,2.916409e+00,4.899202e+02,4.774922e+02
4.047727e+00,1.700753e+00,2.864034e+00,2.696369e+02,2.623423e+02
4.124104e+00,1.889724e+00,2.813858e+00,1.679414e+02,1.617653e+02
4.201220e+00,2.078700e+00,2.765999e+00,1.253424e+02,1.191729e+02
4.279030e+00,2.267671e+00,2.720582e+00,1.094938e+02,1.034982e+02
4.357500e+00,2.456642e+00,2.677730e+00,1.061372e+02,9.823480e+01
4.436597e+00,2.645618e+00,2.637567e+00,1.083730e+02,9.915570e+01
4.516282e+00,2.834589e+00,2.600219e+00,1.144938e+02,1.027460e+02
4.596529e+00,3.023560e+00,2.565809e+00,1.216415e+02,1.089627e+02
4.677310e+00,3.212536e+00,2.534455e+00,1.259164e+02,1.095708e+02
4.758594e+00,3.401506e+00,2.506274e+00,1.234419e+02,1.036824e+02
4.840356e+00,3.590477e+00,2.481373e+00,1.167733e+02,9.391660e+01
